time,posi_x,posi_y,posi_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,yaw,yaw_rate,backup
69.480000000000004,0.050011186731803,-0.049999702264321,2.050000182103096,0.001006539834386,0.000026903392405,0.000016379266058,0.067449246707116,0.001815771932464,0.001096931617859,2.959749474775008,0.080852518310462,0.048072659303733,-0.000863753235831,0.008535168847203,1
69.483999999999995,0.050015784694655,-0.049999579243812,2.050000256918715,0.001300653029861,0.000034831626916,0.000021161889709,0.079766071454047,0.002152913248429,0.001296945087919,3.197830850371337,0.087704409522475,0.051919991419550,-0.000828121203886,0.009279982949302,1
69.495999999999995,0.050038106909396,-0.049998979535204,2.050000620005442,0.002504785160146,0.000067467237083,0.000040732917213,0.122291777857204,0.003326480259108,0.001986971696227,3.882431151822377,0.107767064806841,0.062959730971442,-0.000703494751180,0.011483314917052,1
69.504000000000005,0.050062399170145,-0.049998323875118,2.050001014974750,0.003612017813829,0.000097666800199,0.000058718384244,0.155092560991440,0.004240698597044,0.002518659044311,4.314568543347406,0.120733147474214,0.069907808166131,-0.000605842554241,0.012926277613425,1
69.516000000000005,0.050118197669631,-0.049996810399870,2.050001921794685,0.005798735172726,0.000157704493206,0.000094215597839,0.210585663127447,0.005803262013004,0.003417178612666,4.927253479698612,0.139572453594533,0.079725805320197,-0.000437927220644,0.015051833734790,1
69.523999999999987,0.050171755087825,-0.049995350887982,2.050002791805662,0.007645251106578,0.000208727423265,0.000124170690321,0.251557019604477,0.006968677395361,0.004079794929134,5.312533637028412,0.151727649408167,0.085876209880154,-0.000311934275420,0.016442945866903,1
69.535999999999987,0.050283180255676,-0.049992299431615,2.050004600968959,0.011059735732992,0.000303703393771,0.000179522964344,0.318611736335404,0.008895911093164,0.005162876518571,5.856545139338652,0.169357772711115,0.094522728881458,-0.000102285577859,0.018490726141884,1
69.543999999999997,0.050382360852855,-0.049989570439190,2.050006210547480,0.013799718340514,0.000380412089264,0.000223908952642,0.366837991874039,0.010296401296685,0.005940801756978,6.197107979149246,0.180711686626799,0.099908716995360,0.000051011104364,0.019829987709746,1
69.555999999999997,0.050576189858446,-0.049984210909507,2.050009354522360,0.018659680762672,0.000517378874875,0.000302576544836,0.444112739562190,0.012564267301566,0.007185512114191,6.675623866379499,0.197147275632810,0.107433262164735,0.000300837648961,0.021799992138343,1
69.564000000000007,0.050740255028137,-0.049979652771372,2.050012014339871,0.022429425085625,0.000624315232248,0.000363548915848,0.498720590800289,0.014183905416587,0.008063786285700,6.973566563944303,0.207709834055376,0.112087583405040,0.000480401056899,0.023087403141948,1
69.576000000000008,0.051047355150402,-0.049971078813326,2.050016990278809,0.028926375448647,0.000809847572923,0.000468543269096,0.584936701066193,0.016768663545925,0.009448174644556,7.389700542957940,0.222966019458643,0.118538899139093,0.000768849931604,0.024979631724162,1
69.583999999999989,0.051298120308282,-0.049964044198417,2.050021051167993,0.033845127047167,0.000951236957140,0.000547964826082,0.645094360733050,0.018591724405369,0.010412487685615,7.647077532152423,0.232747470242106,0.122493796462114,0.000973643053971,0.026215192163506,1
69.595999999999989,0.051752937425618,-0.049951222689864,2.050028412126910,0.042145620595815,0.001191437847469,0.000681868066158,0.739034798213517,0.021469941912167,0.011915570568672,8.003879197715211,0.246839864910582,0.127919867233225,0.001299158741856,0.028029644899336,1
69.603999999999999,0.052114439266114,-0.049940982891083,2.050034259357324,0.048316397322032,0.001371193191155,0.000781321825927,0.803951140302615,0.023480908520549,0.012952252208704,8.222702171019083,0.255850777358231,0.131207076979169,0.001528144567369,0.029213354774429,1
69.616000000000000,0.052754510999497,-0.049922763315558,2.050044605901684,0.058563254238622,0.001671700125505,0.000946305955293,0.904459220408813,0.026629469736905,0.014553998228725,8.523157005798906,0.268795476333627,0.135655127335487,0.001889171551506,0.030950031663875,1
69.624000000000009,0.053252691016883,-0.049908514456350,2.050052653711314,0.066073650913544,0.001893426156664,0.001067107842732,0.973382925348569,0.028813039699277,0.015650007857785,8.705394914290649,0.277046741197821,0.138305879228362,0.002141313068878,0.032081890974712,1
69.636000000000010,0.054118184013291,-0.049883638149016,2.050066625903069,0.078387150511008,0.002259417567201,0.001264953630350,1.079361032024037,0.032209155679861,0.017331322519255,8.952424288857738,0.288860321695785,0.141822373793765,0.002536295832341,0.033740792017775,1
69.643999999999991,0.054780587559002,-0.049864505969037,2.050077311947578,0.087309933875401,0.002527080836339,0.001407998367761,1.151507840512137,0.034798707213747,0.018412063977416,9.082202536300002,0.357896045560829,0.128473673882631,0.002814062130616,0.035694912195880,1
69.655999999999992,0.055913843953881,-0.049831565286519,2.050095569212122,0.101786230186876,0.002972801019171,0.001637733352022,1.261551518496156,0.039681104218121,0.019839500475611,9.253871671218571,0.454458242427561,0.109672855607116,0.003259671159377,0.038560050964459,1
69.664000000000001,0.056769295306092,-0.049806473003060,2.050109315047166,0.112175859135823,0.003305440374846,0.001799831949739,1.335988403369110,0.043558525807608,0.020669488577310,9.353389708655962,0.514303048463440,0.097927275007024,0.003575639307901,0.040426115811124,1
69.676000000000002,0.058214300298060,-0.049763517227233,2.050132428221129,0.128884380041653,0.003867215848132,0.002054512976567,1.449020189571544,0.050237097068001,0.021744389879089,9.480959244794779,0.597496623022540,0.081446610571870,0.004077230282061,0.043159171582531,1
69.688000000000002,0.059867980732774,-0.049713315884294,2.050158670309649,0.146957856226282,0.004514939316118,0.002320938064827,1.563430473542443,0.057867938086266,0.022629457146034,9.583290413092328,0.673063361435236,0.066278464131689,0.004611142426689,0.045812977555636,1
69.695999999999984,0.061094492366072,-0.049675286152988,2.050177967408256,0.159772576697015,0.004999923133456,0.002503992775794,1.640322497451182,0.063439726257429,0.023121671998557,9.637934779258437,0.719347277586944,0.056866733365900,0.004984570433820,0.047538153871979,1
69.703999999999994,0.062425986744072,-0.049633194372661,2.050198743903930,0.173204068708917,0.005530928236445,0.002690689840120,1.717609287519626,0.069369024425581,0.023540766101305,9.682025623960842,0.762454872340838,0.047995468383739,0.005371658962953,0.049228108055748,1
69.715999999999994,0.064630894100675,-0.049561603918888,2.050232741877236,0.194513208606876,0.006419966232019,0.002976946199055,1.833964240629793,0.078944042911943,0.024194182764581,9.707143298251022,0.832491535539094,0.060773386152090,0.005988066811724,0.053492109918725,1
69.724000000000004,0.066246515147403,-0.049507645992036,2.050257337021175,0.209495636149111,0.007078631238228,0.003172531470575,1.911650399643384,0.085780552051431,0.024712899153977,9.712962784387928,0.876249863162634,0.068846435951848,0.006427207691300,0.056286699536367,1
69.736000000000004,0.068900898835406,-0.049416269330080,2.050297207396538,0.233134715648343,0.008172590855307,0.003474322648336,2.028181876164880,0.096668753081941,0.025608519030701,9.705820589100812,0.937603573619712,0.080290792770669,0.007127453228600,0.060406466526304,1
69.743999999999986,0.070831706341559,-0.049347714367116,2.050325828457416,0.249670618038561,0.008976356608767,0.003681837718443,2.105773657996722,0.104323501843534,0.026279832610197,9.690776407071960,0.975716745551674,0.087478903444335,0.007621524334707,0.063104899561910,1
